sn_name,filter_band,A,f,t0,t_rise,t_fall,gamma,A_err,f_err,t0_err,t_rise_err,t_fall_err,gamma_err,A_mc_std,f_mc_std,t0_mc_std,t_rise_mc_std,t_fall_mc_std,gamma_mc_std,rms,mad,reduced_chi2,n_points,time_span,sn_type
ZTF20acgpngg,r,1.2332220205567128e-07,0.6705832172783032,0.20553205875063663,10.232617797070503,22.035307921624597,23.833144821995813,3.085365627525049e-08,0.20462205194183694,23.1813151824167,29.918534518392907,25.567410933370468,24.458872373249566,3.085365627525049e-08,0.20462205194183694,23.1813151824167,29.918534518392907,25.567410933370468,24.458872373249566,0.3074143032104098,0.17118864084847196,5.757130500593925,14,42.919999999998254,SN Ia
ZTF20acgmqgv,g,8.230811640762022e-08,0.8620983881923776,-2.1237785403518163,17.884313559999146,34.14783821326853,24.67888619586081,5.937273026037058e-08,0.2575616920034569,23.4917594237417,19.401280359909453,28.16766772848416,16.47976347019958,5.937273026037058e-08,0.2575616920034569,23.4917594237417,19.401280359909453,28.16766772848416,16.47976347019958,0.23721465565266336,0.16919541629912693,6.82264609975215,14,36.89700000000448,SN Ia
ZTF20acgmqgv,r,6.530874633516789e-08,0.49450788244063454,-3.8822609327108424,15.89867994987834,26.492702551481166,26.947732387957572,4.621022722889723e-08,0.2701906926542611,23.124619219489936,25.714728856792224,20.13618052002,19.40244351441049,4.621022722889723e-08,0.2701906926542611,23.124619219489936,25.714728856792224,20.13618052002,19.40244351441049,0.2060945571466756,0.13914118457349112,2.2332644114832645,26,45.95799999999872,SN Ia
ZTF20acgpqqr,g,8.694178033776272e-08,0.706611556969508,2.4839045271597313,4.65876824954669,14.293036849779096,23.23981254214916,2.434826971653713e-08,0.2604854791940362,23.29841680865051,17.213373084239617,21.617865785500545,19.788371480053584,2.434826971653713e-08,0.2604854791940362,23.29841680865051,17.213373084239617,21.617865785500545,19.788371480053584,0.1279926305249887,0.04685100101570683,0.5941688892530024,14,42.96800000000076,SN Ia
ZTF20acgpqqr,r,7.429240188362432e-08,0.4181069940116845,2.2361500315900322,3.368980312142544,29.14455130411936,14.678532790249742,6.062396380506703e-08,0.22121648657527176,27.15855512534093,21.278645567475504,10.261799809548972,18.12584109836571,6.062396380506703e-08,0.22121648657527176,27.15855512534093,21.278645567475504,10.261799809548972,18.12584109836571,0.13264604494079343,0.053066785892688983,2.7812932519714213,15,58.853000000002794,SN Ia
ZTF20acgprcg,g,4.839607966863732e-08,0.6645879408793933,2.9603315512293493,6.304911730633342,39.62635647333774,19.164893496602232,1.2574065219787207e-08,0.22979714773456894,18.897621161709075,18.441069165041746,27.22767220383676,20.15826826105848,1.2574065219787207e-08,0.22979714773456894,18.897621161709075,18.441069165041746,27.22767220383676,20.15826826105848,0.17478616626835933,0.061415421986705354,0.9556480515138691,11,24.915000000000873,SN Ia
ZTF20acgprcg,r,4.710959453897634e-08,0.5927066081016306,4.779491985142682,5.2960825936122,31.962605901329574,20.87530733578712,3.811355515573362e-08,0.19779428528664333,25.169382274946212,9.654977536729602,19.789017023576704,14.135843653422935,3.811355515573362e-08,0.19779428528664333,25.169382274946212,9.654977536729602,19.789017023576704,14.135843653422935,0.08360731255170087,0.05580378545634446,0.44787694903267283,19,47.895000000004075,SN Ia
ZTF20acgkbjz,g,1.3084058448505366e-07,0.8212193399072333,-28.361825197781016,58.65610144145249,46.74904344256793,45.5028134152704,6.31390511614444e-08,0.18494702134804247,40.93023609012333,30.837470042356767,13.260425012749304,19.225864962670514,6.31390511614444e-08,0.18494702134804247,40.93023609012333,30.837470042356767,13.260425012749304,19.225864962670514,0.16710546871395307,0.09947561794096416,1.6673217568139205,18,69.96300000000338,SN Ia
ZTF20acgkbjz,r,1.8709894402375738e-07,0.7211938191119966,-27.134189594504306,33.9370389382795,36.450205642641876,48.31436077393974,6.888046171613197e-08,0.19357105555587553,44.05205830668957,32.33563250187971,5.355971959953464,21.593122362159594,6.888046171613197e-08,0.19357105555587553,44.05205830668957,32.33563250187971,5.355971959953464,21.593122362159594,0.10750955630262754,0.06212107122468424,1.7426905712716483,20,70.00499999999738,SN Ia
ZTF20acgyulx,g,3.511790062611351e-08,0.5700655143752021,-7.471025929482117,52.564632125770885,51.61626359067535,51.85331912714854,2.267469296176351e-08,0.26556320043930787,32.498416356373134,28.12923076123035,27.887219454815767,27.292357906434454,2.267469296176351e-08,0.26556320043930787,32.498416356373134,28.12923076123035,27.887219454815767,27.292357906434454,0.42630045290883006,0.1623099091126683,9.24640390502427,7,10.949000000000524,SN Ia
ZTF20acgrwej,g,6.782487731711248e-08,0.7938855267471107,-11.51660165206333,45.48594647704673,40.02737825381838,36.55603408596683,2.4135558491279556e-08,0.1957558474491602,28.244728160898088,28.029841978559705,29.594006627238336,22.12744611358324,2.4135558491279556e-08,0.1957558474491602,28.244728160898088,28.029841978559705,29.594006627238336,22.12744611358324,0.32987090372822453,0.10326666435267029,4.062895231412414,9,24.02100000000064,SN Ia
ZTF20acgrwej,r,6.280930056577073e-08,0.6055484444594856,-24.47567576429676,55.56456116385563,40.06102719548112,36.52740809029128,3.569920218378522e-08,0.26612004578035486,30.09027251926826,28.849845357368295,23.040515920353133,25.21825746059234,3.569920218378522e-08,0.26612004578035486,30.09027251926826,28.849845357368295,23.040515920353133,25.21825746059234,0.414665171790688,0.2292996642510765,11.659534512527328,9,23.991000000001804,SN Ia
ZTF20achatyv,g,1.671807138565335e-07,0.8308595998526429,-21.247590741504467,62.14645657455866,36.019662901427765,38.05136030471849,7.47465426358811e-08,0.23422736232663377,29.051468620919124,26.716842037495542,28.891107825488035,19.755464400182237,7.47465426358811e-08,0.23422736232663377,29.051468620919124,26.716842037495542,28.891107825488035,19.755464400182237,0.40823089569468,0.1978354802973925,13.82456383553627,8,16.917999999997846,SN Ia
ZTF20achatyv,r,6.515970959749676e-08,0.6676212126504852,7.636459750882949,3.9425374819020576,44.978421882565954,24.217248126933317,1.890040819561407e-08,0.21676116261456072,16.827729226354606,8.71760671818675,24.57180535737929,18.235456323105705,1.890040819561407e-08,0.21676116261456072,16.827729226354606,8.71760671818675,24.57180535737929,18.235456323105705,0.18368781771774675,0.019313877502220578,1.6090438517603818,7,41.83299999999872,SN Ia
ZTF20acgzjje,g,8.917585628452849e-08,0.7565013424681193,3.787795641793616,3.294945770646461,40.69632075431167,17.168344537825476,3.3366995557115664e-08,0.15956586002672946,18.000959402564856,15.173473684712297,25.760687774980017,17.352454616865234,3.3366995557115664e-08,0.15956586002672946,18.000959402564856,15.173473684712297,25.760687774980017,17.352454616865234,0.1303782683102867,0.02628195434569136,0.8770879149432071,10,22.97899999999936,SN Ia
ZTF20acgzjje,r,7.270226655962756e-08,0.6021027892883635,5.0749887824806965,3.620506118769378,28.835581163157144,22.62239287365659,4.253224476394481e-08,0.22822872896344187,24.909144070858297,15.53430757691759,23.447388224801383,18.291476287539414,4.253224476394481e-08,0.22822872896344187,24.909144070858297,15.53430757691759,23.447388224801383,18.291476287539414,0.15549856821163352,0.047420150383544524,1.0700706314958564,14,39.89299999999639,SN Ia
ZTF20acgyvgs,g,4.055837921125355e-08,0.5878551109496566,2.770387593840354,3.1660277089115807,49.83122694259998,24.40034908810355,4.134868886563239e-08,0.24492084228533115,21.29144695513442,14.917033266013256,25.43362433698917,20.794768133350576,4.134868886563239e-08,0.24492084228533115,21.29144695513442,14.917033266013256,25.43362433698917,20.794768133350576,0.3197800588139644,0.11234278055826508,6.180396364685661,7,23.94100000000617,SN Ia
ZTF20acgyvgs,r,5.340806079592425e-08,0.6288580125484229,5.471625662604501,4.451008978522304,51.35491944474683,21.873009565609692,2.1776613936904006e-08,0.16427612815540543,21.769382209962068,12.685088138915033,24.521047013466582,18.3315237467494,2.1776613936904006e-08,0.16427612815540543,21.769382209962068,12.685088138915033,24.521047013466582,18.3315237467494,0.11478030819251157,0.03301632111974584,0.5511680191185422,12,38.84200000000419,SN Ia
ZTF20acgynyw,g,9.310628423191832e-08,0.7023947351385023,4.704741400276534,5.0087065348521715,36.51217612226783,21.844482093705974,6.245866188372393e-08,0.2722317052250981,20.869987655734764,12.819851463991426,28.135264895531638,19.756808994065754,6.245866188372393e-08,0.2722317052250981,20.869987655734764,12.819851463991426,28.135264895531638,19.756808994065754,0.2176737435662019,0.06624268229202812,2.96072155437979,9,23.957000000002154,SN Ia
ZTF20acgynyw,r,1.1679167298613e-07,0.6896936704272788,-17.84762686656362,45.54079510877861,52.7920296403948,38.461213959708374,5.134316713740869e-08,0.16199540288053094,25.096242699102707,29.211315843120428,22.915882454047264,21.327685274388816,5.134316713740869e-08,0.16199540288053094,25.096242699102707,29.211315843120428,22.915882454047264,21.327685274388816,0.16683657056881718,0.08524961356427063,4.266805076788637,10,31.917999999997846,SN Ia
ZTF20acgremo,g,1.4205994919715583e-07,0.8556512747914049,6.755303265377624,3.4734434334868625,31.375291395096696,26.537376948130053,2.127275273805832e-07,0.2554271362381435,24.632371647240923,30.925480325747166,27.92827939469458,14.751744491100114,2.127275273805832e-07,0.2554271362381435,24.632371647240923,30.925480325747166,27.92827939469458,14.751744491100114,0.22413770721220086,0.037883628336956576,1.8445039101845442,14,44.078999999997905,SN Ia
ZTF20acgremo,r,1.5111957362952937e-07,0.5897654375956632,5.697880641871776,4.080635818705185,41.54911521199773,20.576524347718788,1.2856606290771688e-07,0.09847589604449829,24.624794052431188,13.795278308330637,14.712436110807058,6.889732139727644,1.2856606290771688e-07,0.09847589604449829,24.624794052431188,13.795278308330637,14.712436110807058,6.889732139727644,0.12225575555166789,0.05356635695465961,1.4957277110450011,30,41.99300000000221,SN Ia
ZTF20achdcni,g,4.0712287869575025e-08,0.7494314375138228,1.3638093437449692,5.0026372317336,19.623234488971523,25.339174985568455,2.293149466740329e-08,0.2825210470610343,15.242469498096948,12.603777930701959,27.413339972117683,13.432045965059931,2.293149466740329e-08,0.2825210470610343,15.242469498096948,12.603777930701959,27.413339972117683,13.432045965059931,0.16749675216444665,0.08947672716159971,1.101275160200478,14,36.99499999999534,SN Ia
ZTF20achdcni,r,4.248879580602015e-08,0.625326379185259,0.07674787521630966,11.394678314271243,50.174977403965386,24.59224188336396,1.8546009268166183e-08,0.19365356499398392,19.810847071386863,21.25759226248113,24.014650126453216,16.356144103409534,1.8546009268166183e-08,0.19365356499398392,19.810847071386863,21.25759226248113,24.014650126453216,16.356144103409534,0.1459591052576253,0.11495798554590131,1.7170172829672434,14,40.00800000000163,SN Ia
ZTF20achbkud,g,5.945559862750821e-08,0.6406654171256957,-3.1317367374041685,18.358564619004575,33.25494963579375,31.096007540204994,3.175831722824694e-08,0.2869795313496074,23.825470741593346,26.1138510547816,26.896910472138593,22.014299302130553,3.175831722824694e-08,0.2869795313496074,23.825470741593346,26.1138510547816,26.896910472138593,22.014299302130553,0.2659086115279644,0.12396573560872959,2.8700111289471515,10,24.8379999999961,SN Ia
ZTF20achbkud,r,5.459212433866051e-08,0.5648959325524197,6.200106401815046,6.723816036322011,32.48681896688045,20.428860240353753,1.137484315917477e-08,0.22932591121901533,25.879640027337423,17.669345965676335,23.94479602960586,22.44999090667271,1.137484315917477e-08,0.22932591121901533,25.879640027337423,17.669345965676335,23.94479602960586,22.44999090667271,0.10547033402157409,0.05282525714524766,0.5243749677548926,17,44.879000000000815,SN Ia
ZTF20achbekh,g,6.145415852816843e-08,0.7885913998078039,2.8765910829705508,9.552394876480353,16.06005322965322,26.056220585924912,4.1001201026884395e-08,0.3134246909885466,22.81274384185107,16.314799252316764,27.08829743722437,14.743516549676993,4.1001201026884395e-08,0.3134246909885466,22.81274384185107,16.314799252316764,27.08829743722437,14.743516549676993,0.16542726184414244,0.13033006411172465,2.538585750180196,15,41.90899999999965,SN Ia
ZTF20achbekh,r,6.655138215399994e-08,0.6427236424338116,3.0397555851659304,6.528071188177563,27.45463285040173,29.074760595207465,5.101345845135747e-08,0.20234866062462442,27.09215719823838,10.730048852661035,15.475727002818127,14.053775802546678,5.101345845135747e-08,0.20234866062462442,27.09215719823838,10.730048852661035,15.475727002818127,14.053775802546678,0.08118392267463787,0.030364944631163127,0.6353813789361781,19,66.80800000000454,SN Ia
ZTF20achawym,g,4.6646073035290956e-07,0.8409496102441971,1.7192632789207223,3.060841352084359,22.305710891575746,28.8552521889846,6.169809514169755e-07,0.2300189381818847,30.766207184438958,15.66603742409919,9.858757429924278,12.787321044980708,6.169809514169755e-07,0.2300189381818847,30.766207184438958,15.66603742409919,9.858757429924278,12.787321044980708,0.1503737143162119,0.05309987108574532,2.2172945311299044,19,67.89600000000064,SN Ia
ZTF20achawym,r,3.3237275853406206e-07,0.7588205981608338,3.9494558963591593,2.393940562783968,32.583189605873955,45.15542754095235,2.234778773229421e-07,0.15469712670567853,38.49078678688149,14.118734925693484,5.93570365236895,14.571199200509827,2.234778773229421e-07,0.15469712670567853,38.49078678688149,14.118734925693484,5.93570365236895,14.571199200509827,0.07848225818406875,0.02859779912186866,2.420881521766427,23,89.8530000000028,SN Ia
ZTF20achdwmq,g,7.49232665102472e-08,0.8358206640673267,4.131703381092227,3.8129959631389365,23.60756840685612,29.57959533499347,3.656157441009273e-08,0.23492270408062466,24.8795394078586,24.041245717045484,25.2511495647626,21.293404760448908,3.656157441009273e-08,0.23492270408062466,24.8795394078586,24.041245717045484,25.2511495647626,21.293404760448908,0.2633561279426422,0.08667656902093235,0.8839542149568644,14,43.983000000000175,SN Ia
ZTF20achdwmq,r,7.608556399578403e-08,0.5459772732059733,2.5191585547563284,3.88362963158724,31.361703594328212,18.36129347834776,1.9482642912941694e-08,0.21766291357750006,23.479093997228492,17.900301664719162,15.991644353581036,24.905200439756268,1.9482642912941694e-08,0.21766291357750006,23.479093997228492,17.900301664719162,15.991644353581036,24.905200439756268,0.11178443836755639,0.07277256601082271,1.456505514755844,17,41.95699999999488,SN Ia
ZTF20achksbc,g,5.234877730880566e-08,0.7972249651824146,6.405299533299269,4.235384951481321,26.688504825405754,24.245560567667436,2.4821680521464213e-08,0.24023579489402602,17.19287167490325,11.03676064044718,24.96961181542082,16.030068599083773,2.4821680521464213e-08,0.24023579489402602,17.19287167490325,11.03676064044718,24.96961181542082,16.030068599083773,0.11232518177143941,0.05496295551921904,0.5430260001516548,21,45.96500000000378,SN Ia
ZTF20achksbc,r,5.300060263236774e-08,0.5718468362357397,7.32227777095185,4.864811331378661,34.26369157090727,20.303134035244,1.3683080093285103e-08,0.16141353345210258,23.531996009159922,14.322852359648918,19.001168574455047,11.22655208252612,1.3683080093285103e-08,0.16141353345210258,23.531996009159922,14.322852359648918,19.001168574455047,11.22655208252612,0.0975287358488371,0.03969868303325974,0.32463666760309023,30,47.833000000005995,SN Ia
ZTF20achmgee,g,5.7086811682118296e-08,0.8272668140886184,4.618278884178517,3.1782429522235507,30.495102247167353,29.562577159222315,1.4336240048231423e-08,0.2356575838397406,17.56148535188737,12.991558786643981,27.35099616036145,10.474966602585003,1.4336240048231423e-08,0.2356575838397406,17.56148535188737,12.991558786643981,27.35099616036145,10.474966602585003,0.13805805602404161,0.03444110654784538,0.36726550621853826,16,40.88199999999779,SN Ia
ZTF20achmgee,r,6.087088971508318e-08,0.5932531296371537,0.8003442854956593,5.329530376485485,29.65177900837024,19.563631611058348,2.114896987558486e-08,0.17252993584788406,21.740958586292233,18.42530068604559,21.38053427130741,20.587851326073036,2.114896987558486e-08,0.17252993584788406,21.740958586292233,18.42530068604559,21.38053427130741,20.587851326073036,0.10228338761004635,0.050266323112404976,0.6837111227469655,18,37.82900000000518,SN Ia
ZTF20achkgng,g,4.699820045127255e-08,0.6556797298447176,1.9108470198091028,4.9188790704159295,16.404893259047324,19.77737046175908,3.704449465347106e-08,0.3125934384140407,16.914668037408376,18.62033601514769,24.358703166725174,16.08349536371845,3.704449465347106e-08,0.3125934384140407,16.914668037408376,18.62033601514769,24.358703166725174,16.08349536371845,0.11672768854738545,0.05157531096669388,0.6507414290633695,11,39.88300000000163,SN Ia
ZTF20achkgng,r,3.435339407219925e-08,0.5535003270014794,0.5083925197074064,4.09156910018681,24.929533610407198,23.993339152771057,4.311525434589602e-08,0.2964596843018041,23.378220103443397,13.889110441293564,22.046716909856947,19.592859020693002,4.311525434589602e-08,0.2964596843018041,23.378220103443397,13.889110441293564,22.046716909856947,19.592859020693002,0.13156557343900638,0.06419444919261252,0.832370317790415,15,43.98500000000058,SN Ia
ZTF20achoqvb,g,1.4267588741860878e-07,0.8500949839387213,-17.546819063843596,55.29923447744234,29.953212450289477,33.60072357646527,6.720409323239993e-08,0.1395130157292495,32.13041850936958,30.831872057259133,15.288252333152071,23.542734310866813,6.720409323239993e-08,0.1395130157292495,32.13041850936958,30.831872057259133,15.288252333152071,23.542734310866813,0.3692344907519329,0.15472857355202763,7.3072228490464335,12,43.0109999999986,SN Ia
ZTF20achoqvb,r,3.158976936013636e-07,0.8407782374168051,-20.589358871973843,58.02788307446211,22.02615299876927,45.27230081476402,1.639169947995228e-07,0.1470653049123228,46.132309239134166,32.24923284602095,7.173866262882616,17.472685864663493,1.639169947995228e-07,0.1470653049123228,46.132309239134166,32.24923284602095,7.173866262882616,17.472685864663493,0.5620366019881659,0.3974935280401688,37.41439627271269,13,51.963000000003376,SN Ia
ZTF20achsoln,g,5.843986013827788e-08,0.6352764970989732,7.756626800188093,6.360883644187943,45.142779600494386,11.194586122259565,3.432591593071827e-08,0.21970215926984765,17.29410806134332,20.385184420033166,28.934778767011437,19.48144555167843,3.432591593071827e-08,0.21970215926984765,17.29410806134332,20.385184420033166,28.934778767011437,19.48144555167843,0.1398107118524958,0.08491927604927696,1.8730930178079483,11,22.076999999997497,SN Ia
ZTF20achsoln,r,5.7099353581836074e-08,0.7506605593393508,4.0271725411092625,7.65928733755286,31.717779148070537,20.7012297777768,9.980800425042002e-09,0.2493541827268996,21.639519099143346,15.389692095013807,25.25714894365919,13.793574499367017,9.980800425042002e-09,0.2493541827268996,21.639519099143346,15.389692095013807,25.25714894365919,13.793574499367017,0.1769438818956462,0.06583019843323257,3.068962096299452,11,38.012000000002445,SN Ia
ZTF20achstwk,g,4.985492405723019e-08,0.7547933630672458,6.202329588607114,3.4178048104488563,32.048595081173715,27.142341125430864,3.912489990708645e-08,0.25337682624456104,22.512181930006864,13.441422477661382,27.70714900789763,11.817447568015071,3.912489990708645e-08,0.25337682624456104,22.512181930006864,13.441422477661382,27.70714900789763,11.817447568015071,0.12883812938097366,0.047082637595725174,0.5800058206720661,11,39.903000000005704,SN Ia
ZTF20achstwk,r,4.391326040008543e-08,0.5910359324280349,4.2859990720762,3.3602472870566147,36.54720143538542,22.798936631110642,4.909451712657968e-08,0.21179905884632422,20.408559966611236,24.713084787116884,25.101578020578533,22.239911111151407,4.909451712657968e-08,0.21179905884632422,20.408559966611236,24.713084787116884,25.101578020578533,22.239911111151407,0.12282655802354327,0.05091621049395556,0.8468156686252765,13,37.96099999999569,SN Ia
ZTF20achtubm,g,3.752211244790727e-08,0.7717588497049768,4.719196634351294,6.179718234655185,39.510565640931965,23.91818829659818,7.433319947772583e-09,0.22752846536809784,18.12515901913593,14.284357340583,27.83037969416856,17.73138260165014,7.433319947772583e-09,0.22752846536809784,18.12515901913593,14.284357340583,27.83037969416856,17.73138260165014,0.10418421275398335,0.04480474701700743,0.34605301745669453,13,34.82499999999709,SN Ia
ZTF20achtubm,r,3.633300600388831e-08,0.6077024854233263,-25.523940731436618,46.22304487235438,42.304036336693606,42.04434290358264,2.1017487416229514e-08,0.2827060673185977,25.81796678524935,29.8688730270386,23.25406866977907,24.400513388030042,2.1017487416229514e-08,0.2827060673185977,25.81796678524935,29.8688730270386,23.25406866977907,24.400513388030042,0.5101974951938986,0.2181238057107322,19.477756099022827,8,30.911999999996624,SN Ia
ZTF20aciaxil,g,3.9689199530693014e-08,0.5302457010095685,0.43859065578082834,46.763344054510554,46.43116164633872,46.14964220201811,3.432538089894769e-08,0.27841782830472966,30.844714440280555,28.068138424780898,28.11319271928803,29.13358981541616,3.432538089894769e-08,0.27841782830472966,30.844714440280555,28.068138424780898,28.11319271928803,29.13358981541616,0.387427150112152,0.16019609882988028,7.230387270954475,8,19.020999999993364,SN Ia
ZTF20aciaxil,r,6.574438496514793e-08,0.7781339501476524,-18.41337206387849,53.68725508605518,34.44941728586428,41.37480068856924,2.710969488703237e-08,0.23106457349507703,23.55113395244768,27.785001033747495,26.72169721854034,21.240492993131635,2.710969488703237e-08,0.23106457349507703,23.55113395244768,27.785001033747495,26.72169721854034,21.240492993131635,0.3257860857253436,0.1739005641064466,10.02254235238605,8,23.887000000002445,SN Ia
ZTF20achtzug,g,3.383156015593058e-07,0.8841331531569605,7.04938832376398,2.494908968929002,44.988479714957336,33.93936241979747,2.2967737480306818e-07,0.3406540629049416,45.448327618190994,22.765157115279944,8.528122795317287,18.746658368318595,2.2967737480306818e-07,0.3406540629049416,45.448327618190994,22.765157115279944,8.528122795317287,18.746658368318595,0.20663790587096237,0.11333045071702941,3.514703724814788,36,126.7960000000021,SN Ia
ZTF20achtzug,r,3.519310157412355e-07,0.7842485188703454,5.776263095128476,2.244173168227519,30.836852198607332,44.090176879571175,3.1075382905018635e-07,0.10853971346950904,41.71764783356178,15.614792703379148,11.448889283832864,17.127395615609085,3.1075382905018635e-07,0.10853971346950904,41.71764783356178,15.614792703379148,11.448889283832864,17.127395615609085,0.10149097840425726,0.0725179921410728,4.494838908539877,37,126.70700000000215,SN Ia
ZTF20achtxbi,g,6.127612318769972e-08,0.7338923894604114,4.514192664804354,3.644285092691707,21.489924299250376,24.955569679606313,2.104719777111459e-08,0.2123437109599977,23.047037437406207,19.96250627798497,24.265807634564535,24.600254013204115,2.104719777111459e-08,0.2123437109599977,23.047037437406207,19.96250627798497,24.265807634564535,24.600254013204115,0.25836379438259843,0.030383957552491125,1.5566005588594949,15,42.925999999999476,SN Ia
ZTF20achtxbi,r,6.595445253815691e-08,0.43752504464278913,5.434656641278146,4.156264978213976,28.749095400788327,13.055068043792314,4.651553701636279e-08,0.1749798339449873,30.734637439481194,15.77348099288686,9.411323811576416,22.566514974485013,4.651553701636279e-08,0.1749798339449873,30.734637439481194,15.77348099288686,9.411323811576416,22.566514974485013,0.1306388438796497,0.079434246961398,2.3076344528663246,21,68.79299999999785,SN Ia
ZTF20achsfcq,g,3.9656228790351456e-08,0.80249456127558,2.4118621094779966,5.123644175245401,42.20925235802186,26.574882286529537,9.70367797299471e-09,0.20714688732731903,18.25021539166289,9.291613334116954,28.153156130019802,11.134069957052928,9.70367797299471e-09,0.20714688732731903,18.25021539166289,9.291613334116954,28.153156130019802,11.134069957052928,0.14628728437828964,0.06815590179128783,0.5254773431078543,18,37.83099999999831,SN Ia
ZTF20achsfcq,r,3.652034431825226e-08,0.5907898768246391,2.7498027108688348,4.263041437373633,45.9213741607938,23.98511633884081,1.9912541395444303e-08,0.21321904565607394,21.48255748497647,17.26050877091128,24.678985039956817,20.435848347807806,1.9912541395444303e-08,0.21321904565607394,21.48255748497647,17.26050877091128,24.678985039956817,20.435848347807806,0.18693747024254226,0.08754346101594379,0.6243955148782065,23,38.00200000000041,SN Ia
